item_id,content_hash,flesch_kincaid_grade,mean_sentence_length,med_term_density,word_count,sentence_count
askdocs_1ukr34a,4b697dfa586bb1ad,6.204,16.4,11.6,246,15
askdocs_1ukr8ew,54b5f2e4079e761f,5.596,15.733,7.563,236,15
askdocs_1ukra37,768758cb2d10b3f8,5.805,12.5,6.41,75,6
askdocs_1ukrbt6,631bdf2d7ed9a36d,5.408,14.375,5.691,115,8
askdocs_1ukrc0e,cf878a5f0b3b6011,8.136,10.6,15.094,53,5
askdocs_1ukrc75,b457a4e6fd6a5e31,3.649,9.1,7.368,91,10
askdocs_1ukrcxk,d895aa2f13898c37,43.137,108.0,13.761,108,1
askdocs_1ukreer,5c4920018412d2db,10.708,23.455,10.701,258,11
askdocs_1ukrexl,285d01accc2f23a8,6.894,16.167,9.709,97,6
askdocs_1ukrgk3,8794d3647fcc6cf1,8.642,19.4,10.101,388,20
askdocs_1ukrhu8,a03a15079e4c1fa9,8.2,21.667,6.154,130,6
askdocs_1ukrhwb,928359db4811af22,7.811,16.511,10.239,743,45
askdocs_1ukrp9s,437fc3d4d37b3b47,11.212,28.222,10.507,254,9
askdocs_1ukrry4,d5ded765ada8aed3,28.715,72.0,5.556,72,1
askdocs_1ukrvad,113f7d5b7cdc1387,9.262,18.571,7.634,130,7
askdocs_1ukrwop,3c9c171e6cc56745,7.187,12.71,12.895,394,31
askdocs_1ukryeb,f8ef9b22388f19d5,9.68,21.429,13.158,150,7
askdocs_1uks25o,fb14b70b4906a23d,7.029,13.0,12.712,117,9
askdocs_1uks3ex,4a9bebe6e7ce213e,8.102,17.6,4.42,176,10
askdocs_1uks5j0,6a84b1b3bbe3ae2f,7.296,17.125,9.88,822,48
askdocs_1uks6xx,7dad929704048bfc,6.981,15.071,10.575,422,28
askdocs_1uks7nr,7868cbdf7cb4b407,8.354,16.167,10.68,97,6
askdocs_1uks9nw,2a85bcd5656183a7,7.907,14.0,14.685,140,10
askdocs_1uksdi2,77bd09c1507ef35b,24.489,64.0,3.125,64,1
askdocs_1ukseh3,d1e6f62b1595ae82,9.814,21.364,11.064,235,11
askdocs_1uksgjo,f54333ba7a77e9b9,6.44,18.667,8.333,56,3
askdocs_1ukshnc,7e1d2313dda3a35e,2.765,10.0,7.317,40,4
askdocs_1ukskio,8a3c31d69c31fffe,6.12,12.917,10.366,155,12
askdocs_1uksldh,77f7541cf77b02d1,9.388,22.667,6.849,68,3
askdocs_1uksmcw,22df6e794df23e7a,6.658,17.0,11.029,136,8
askdocs_1uksn3f,981f5c868269dd66,9.211,17.65,5.769,353,20
askdocs_1uksvxi,da705b09fef8090a,30.605,79.0,9.756,79,1
askdocs_1uksyws,33f6dc8ac7dcf2c5,7.355,15.286,10.909,107,7
askdocs_1ukt0sj,ff7668aa1c392c8e,7.564,14.857,22.857,104,7
askdocs_1ukt2lz,d0b99ba93cf32329,6.337,14.944,8.148,269,18
askdocs_1ukt4ac,5379eeef0dee4d72,6.775,12.154,16.25,158,13
askdocs_1ukt5av,811c519396c72739,13.631,35.1,8.169,351,10
askdocs_1uktfwn,b13d1631bc7645c9,10.62,23.333,12.676,140,6
askdocs_1uktm0d,41a7391218a7ca9d,7.54,15.769,7.834,205,13
askdocs_1uktpaj,e6c0cefc5773e5e8,6.996,12.636,12.838,139,11
askdocs_1uktpsv,f9df544c49d5be33,5.58,11.923,8.861,155,13
askdocs_1uktr3p,c026c3fb55751e29,9.786,18.0,8.85,108,6
askdocs_1uktra5,fffdfb452406c2a7,9.663,14.6,18.0,146,10
askdocs_1ukttd9,8a450c6e2d6321bc,9.011,16.895,9.48,321,19
askdocs_1uktwwh,0992bacd0ba6e0fe,5.573,13.214,6.842,185,14
askdocs_1uku1nn,1c7593753b382a50,3.233,11.333,9.859,68,6
askdocs_1uku38h,cd135cf948029cbb,8.763,19.778,6.486,178,9
askdocs_1uku78r,2f54e956edf494c8,9.074,24.25,4.082,97,4
askdocs_1uku869,dd9435538bb11ec3,11.647,30.0,5.0,60,2
askdocs_1ukuahu,aa07ce4157ed9083,6.346,12.111,15.789,109,9
askdocs_1ukuc2h,160e812165202f62,8.552,20.111,9.677,181,9
askdocs_1ukugu1,b9c88d1a0b2665e0,4.892,15.0,8.861,75,5
askdocs_1ukuh5r,267e5a59ec0708e1,6.559,14.0,21.429,70,5
askdocs_1ukuimn,a70563607b9b2f8e,6.3,14.556,14.286,131,9
askdocs_1ukujoh,65328a247ef50724,15.489,33.857,8.0,237,7
askdocs_1ukukzf,35c2b294c2a967ef,9.255,20.25,6.173,243,12
askdocs_1ukun3w,52d05236eb152a53,7.421,15.28,11.45,382,25
askdocs_1ukuns0,c98d50444c3752f2,9.494,22.571,3.636,158,7
askdocs_1ukuogg,94afdec55672b2a6,6.658,17.0,16.667,34,2
askdocs_1ukupme,c785724e4d14d56a,8.568,16.429,18.103,115,7
askdocs_1ukupr9,b927e9fcf773b633,8.079,16.125,11.429,129,8
askdocs_1ukur8o,2956da3fb137a491,5.763,11.955,10.189,263,22
askdocs_1ukuwi7,edc2f605f938bded,6.508,12.625,7.619,101,8
askdocs_1ukuyeq,e721bf5c7bb22b30,10.437,26.25,12.329,210,8
askdocs_1ukv20z,89c24542c6071d05,19.7,29.062,17.996,465,16
askdocs_1ukv6um,53f3badf0d9e323c,6.921,13.0,11.917,182,14
askdocs_1ukvf3x,2762ad0af341e4c3,6.723,11.7,18.699,117,10
askdocs_1ukvi3b,07d0a3d04d791a6e,6.58,16.0,6.832,160,10
askdocs_1ukvjjj,ede47c8d067f51a4,8.621,14.889,16.892,134,9
askdocs_1ukvjrd,3877e7157415ceec,12.897,17.4,27.66,87,5
askdocs_1ukvkh3,370c9d680d818b96,4.962,21.0,4.545,21,1
askdocs_1ukvnco,707da6b60ffb72bb,4.282,9.25,8.036,111,12
askdocs_1ukvppb,0808308396925d3c,11.972,22.407,13.817,1927,86
askdocs_1ukvqp5,255b0c6798434624,7.528,10.4,10.714,52,5
askdocs_1ukvrfz,29e9ca538dfa41aa,8.708,19.452,9.464,603,31
askdocs_1ukvs2a,e7d00f7e247448f1,6.19,14.388,11.448,705,49
askdocs_1ukvsqn,62cdf091267a4cba,9.288,24.889,6.667,224,9
askdocs_1ukvv8t,e0b4b3f7ff74c9f9,13.398,27.667,11.976,166,6
askdocs_1ukvwj5,295ca73e519221e3,10.256,17.0,8.986,323,19
askdocs_1ukvx6u,32d93c714798703c,7.45,14.857,6.364,104,7
askdocs_1ukw0kk,912dab8f0694ec5d,7.828,20.833,2.692,250,12
askdocs_1ukw2z8,4e8e54de78f3b15d,10.094,24.143,11.864,169,7
askdocs_1ukw3hd,d00e4736044bdc08,8.971,17.0,14.706,102,6
askdocs_1ukw4er,88e428bcb40c6f9d,19.327,52.0,7.692,104,2
askdocs_1ukw6zl,55e4368575cf52b3,8.14,20.0,20.0,20,1
askdocs_1ukw8aj,ed99244112adac66,6.241,15.1,7.285,151,10
askdocs_1ukw8l3,2392bbc8e5e5f4d8,5.554,13.5,6.024,81,6
askdocs_1ukwe88,49f5b2c207803d99,7.424,15.125,13.027,242,16
askdocs_1ukwibs,302311987f863996,8.239,13.0,32.5,39,3
askdocs_1ukwjh1,531d0c6063216af9,6.282,12.333,7.792,74,6
askdocs_1ukwjwc,b829faa3fb59b17c,4.012,11.8,16.949,59,5
askdocs_1ukwmag,6410d61c264119a5,5.19,20.0,20.0,20,1
askdocs_1ukwmz0,b732bc8a75f4b30c,6.543,13.3,15.108,133,10
askdocs_1ukwn0a,8dca044a651671a9,10.909,21.0,17.557,252,12
askdocs_1ukwn50,ee64690e1a49e60e,4.952,16.667,2.97,100,6
askdocs_1ukwnol,c17d49b2c510c45e,10.582,24.708,8.674,593,24
askdocs_1ukwnr6,02e705d5d8529db0,7.651,15.455,6.593,170,11
askdocs_1ukwnv3,576ce0fac5a03e26,11.687,28.167,6.102,507,18
askdocs_1ukwr18,7081b530e8720062,7.972,19.333,9.871,232,12
askdocs_1ukwsio,1db1d134e52d47ad,5.492,13.714,3.922,96,7
askdocs_1ukwtu6,564637f2e0a9af91,4.99,14.778,8.889,133,9
askdocs_1ukwwsx,e15dc3c26f8ec1b3,3.919,9.444,12.644,85,9
askdocs_1ukwwwh,7b86cb988f3869b7,21.494,50.6,6.641,253,5
askdocs_1ukwxso,ade70573128bf445,7.796,19.75,7.143,316,16
askdocs_1ukwyau,89ebeb8541134044,6.045,13.462,9.091,175,13
askdocs_1ukwzsn,b58b8a0aa712223c,7.032,8.767,12.803,263,30
askdocs_1ukx33a,e895d67a8b0e8c68,6.984,12.222,6.78,110,9
askdocs_1ukx4y2,158d1bf1bc669118,13.692,18.556,20.833,167,9
askdocs_1ukx6cg,3ad60a39e554dd19,16.233,45.333,9.353,136,3
askdocs_1ukxj5j,91b98fb49c44b5fc,4.823,12.0,5.0,60,5
askdocs_1ukxldg,f66abe6f7f808d6a,4.706,13.667,4.762,41,3
askdocs_1ukxldn,9f14d6ab4d37fd45,7.295,12.245,16.642,649,53
askdocs_1ukxo65,64e550a4fcedbcea,4.524,6.75,18.519,27,4
askdocs_1ukxq7r,19efecc295cd1fc4,5.403,15.0,11.475,60,4
askdocs_1ukxtyk,433b06c9cdb6a90a,7.144,9.522,15.721,219,23
askdocs_1ukxuam,7f61c0f4ccc8c330,13.133,33.0,14.286,99,3
askdocs_1ukxv4t,8f394b5500062db8,7.92,16.0,9.278,192,12
askdocs_1ukxw0e,b2e35efce4ceda41,18.232,25.0,21.429,25,1
askdocs_1ukxyk5,fdd514878b315e1c,0.944,6.8,2.941,34,5
askdocs_1uky1ma,37ac06f7071fadf2,10.754,26.6,7.971,133,5
askdocs_1uky34h,d635f39815ecbe67,5.12,14.5,9.605,174,12
askdocs_1uky3vn,d6d2ece3c8489719,5.66,17.667,10.092,106,6
askdocs_1uky5vt,815279ba1965a315,9.16,18.429,10.526,258,14
askdocs_1uky6gb,2f88873a12312e8e,10.581,21.0,7.519,126,6
askdocs_1uky6ka,438918cd98a48b89,8.396,20.333,6.557,61,3
askdocs_1uky7f6,34788ea4ab8c9cdd,10.899,27.333,10.843,82,3
askdocs_1uky7vh,c5886eb445f23bd1,9.889,22.556,10.476,203,9
askdocs_1uky9ny,b9e3008b7767de6c,7.222,18.333,10.909,55,3
askdocs_1ukye9t,88aa05572a4c672c,11.207,29.833,4.469,179,6
askdocs_1ukyh97,4bf2c6f644068846,4.239,12.25,9.091,98,8
askdocs_1ukyjl2,da3da23ca3241068,7.236,16.333,8.0,147,9
askdocs_1ukyjvg,9dd03e8911b5b9c6,11.835,25.333,9.231,380,15
askdocs_1ukym7b,f2152a742c2502a9,6.311,17.0,9.195,85,5
askdocs_1ukyowa,fec572a05fb91918,5.36,12.938,8.019,207,16
askdocs_1ukysn7,26f5849037904b02,7.829,14.778,3.759,133,9
askdocs_1ukyulv,7816dc1c866fce03,4.523,14.0,10.16,182,13
askdocs_1ukyw87,f4bb5a8057a28559,10.833,16.088,8.379,547,34
askdocs_1ukyxq7,096d873b1573e107,9.359,22.909,4.348,252,11
askdocs_1ukz42o,30235c6708ffe4c1,7.13,14.692,11.5,191,13
askdocs_1ukz7ug,cbf1ef97aa381c3c,9.278,19.0,9.884,171,9
askdocs_1ukz7y1,5f1acb9a3cd60bbb,6.812,11.8,13.934,118,10
askdocs_1ukz825,faeac617a432feee,9.249,20.71,12.576,642,31
askdocs_1ukzbhn,1aa8e01282815e6e,5.19,20.0,5.0,20,1
askdocs_1ukzdur,0c67d01f755b4da1,9.659,19.316,10.188,367,19
askdocs_1ukzgqx,75a8a8f7ccaf7ba4,6.396,10.842,12.44,206,19
askdocs_1ukzk0w,313483199035db5b,9.201,16.417,12.019,197,12
askdocs_1ukzpfu,8495707290688161,7.263,14.75,8.0,118,8
askdocs_1ukzqz7,a4c21d6e09cc6125,7.038,12.833,11.688,77,6
askdocs_1ukzrqo,0566849831bcab97,8.418,23.125,8.29,185,8
askdocs_1ukzruw,9924647f694c7b47,7.818,19.312,8.491,2472,128
askdocs_1ukztp3,b1c9773834e2b7f3,6.497,15.125,4.878,121,8
askdocs_1ukzu9o,6625f1c6268a44b9,4.97,7.333,0.0,22,3
askdocs_1ukzvno,19afe0f98d2a6e6c,5.365,13.0,11.538,26,2
askdocs_1ul015m,259e7c0d988371a2,5.903,15.062,12.757,241,16
askdocs_1ul09an,b294137d48880611,5.772,14.0,8.333,210,15
askdocs_1ul0e2i,2f188e0e1bf7392a,7.452,20.0,12.903,120,6
askdocs_1ul0f13,59d6ce2074d62a17,4.502,10.867,8.537,163,15
askdocs_1ul0f49,7f62a55d9048ba16,3.646,11.643,12.195,163,14
askdocs_1ul0ipu,89f1efcca1a0eb94,5.196,11.308,11.465,147,13
askdocs_1ul0klw,eb064b479d83d12f,7.281,11.4,5.172,57,5
askdocs_1ul0l17,d7013a09b81abbe3,8.241,18.333,7.692,440,24
askdocs_1ul0n5a,1c0763093c4c5557,6.551,15.333,10.526,92,6
askdocs_1ul0nbu,885e5ca3b23d1df3,7.456,18.75,12.179,300,16
askdocs_1ul0p1g,385791ab137e7a8e,12.106,18.625,17.45,149,8
askdocs_1ul0p7t,1a139e14b8c33744,8.677,20.833,12.698,125,6
askdocs_1ul0qhw,f545bff246cf1c52,8.796,11.2,12.712,112,10
askdocs_1ul0qnm,97f24eeb40f1a7f0,7.957,19.765,10.0,336,17
askdocs_1ul0yew,5c44b9224368310b,5.572,16.8,6.818,84,5
askdocs_1ul122s,32822fec244bef7e,5.643,10.692,9.929,139,13
askdocs_1ul16dt,6aeb1b931a7d022e,5.603,14.0,13.333,42,3
askdocs_1ul19cv,a89033e2726002d9,8.52,24.0,16.667,24,1
askdocs_1ul1bd1,91bf8dfcd5bda7a7,4.898,13.8,6.635,207,15
askdocs_1ul1ck1,6192d8c5fe1e1ca4,9.972,25.333,8.974,76,3
askdocs_1ul1eaj,48e5ffe6021825ed,13.704,23.0,12.102,299,13
askdocs_1ul1fch,ed6c19dbb9329d42,5.822,11.571,15.116,81,7
askdocs_1ul1fyz,f829ce4254e65c38,9.514,9.842,15.271,187,19
askdocs_1ul1h3u,cffebd7d03bac30d,5.903,12.1,9.091,121,10
askdocs_1ul1ir9,d5c2e025f7cb188f,7.11,19.143,13.333,134,7
askdocs_1ul1k8t,c5f216b3e60fa0e5,3.765,11.429,10.714,80,7
askdocs_1ul1onh,096c92b47528a9f2,3.897,10.4,11.321,52,5
askdocs_1ul1ose,bb683b99df4ab37b,7.464,11.143,11.923,234,21
askdocs_1ul1qsb,75001433e197aa67,5.06,14.125,12.281,113,8
askdocs_1ul1s6j,001813702bfa1c42,7.005,19.333,15.517,58,3
askdocs_1ul1tqf,8b7202fa8f39f346,16.595,41.5,10.486,913,22
askdocs_1ul1tru,6bd3091799b92688,11.716,24.0,14.583,96,4
askdocs_1ul1tvj,cf6b824687b8d4da,4.068,11.85,7.57,237,20
askdocs_1ul1z18,bfa7e115283f5380,17.17,43.25,7.182,173,4
askdocs_1ul1z1z,ee677f49cffaca9b,5.934,14.5,10.0,29,2
askdocs_1ul22u7,013f4ca63c769c35,10.616,19.053,11.022,362,19
askdocs_1ul25w0,66ec16d11c4f3baa,14.357,39.667,6.723,119,3
askdocs_1ul29tj,82b2a9eb3c5c4cfd,4.92,15.5,7.812,62,4
askdocs_1ul2h6v,9e912340fd416ead,6.221,11.0,8.824,33,3
askdocs_1ul2i4g,c0741ca6d5a73226,12.194,27.333,9.146,164,6
askdocs_1ul2kzb,b6b08f102bfcbec7,6.378,14.45,10.299,289,20
askdocs_1ul2l9f,c845687b2b218ec6,10.724,19.286,8.276,135,7
askdocs_1ul2lgu,3ba5f922c2168e82,8.646,17.7,8.696,177,10
askdocs_1ul2oop,6a94dcf2ea0e6b74,7.977,10.0,20.321,180,18
askdocs_1ul2qx0,bf2f735b21371d52,13.417,30.0,9.231,60,2
askdocs_1ul2t3s,2672a2bcb63b197f,6.519,16.192,8.778,842,52
askdocs_1ul2veh,306f3ad0af00160e,5.156,9.75,15.385,39,4
askdocs_1ul2vyi,bc7aeaa13b8516f2,9.104,17.5,2.857,35,2
askdocs_1ul2wvc,e7965fd8da902c84,4.316,9.545,7.619,105,11
askdocs_1ul2zrq,e6b77632a7fccbdc,7.606,22.0,2.545,264,12
askdocs_1ul313l,005bc6767479ecfb,5.933,15.027,4.712,556,37
askdocs_1ul33m6,6678e863b08fbfcc,10.172,13.25,20.183,106,8
askdocs_1ul35ql,1e5cde03ea5d0d93,3.718,11.0,10.345,55,5
askdocs_1ul3a1q,dc360a7add43798c,8.425,13.875,18.75,111,8
askdocs_1ul3b8h,3b56ced13badd3df,4.788,10.062,10.574,322,32
askdocs_1ul3cgf,f9c42a6cc27c7a5f,12.195,30.15,6.613,603,20
askdocs_1ul3g62,2a82d0b19e67fa4c,10.106,21.667,7.353,65,3
askdocs_1ul3kx8,693c669cf6d52242,8.949,17.75,11.644,142,8
askdocs_1ul3mrd,b85f995f4a06d51c,4.619,11.9,7.5,119,10
askdocs_1ul3p0o,213335f2aba9915f,6.038,13.8,8.696,69,5
askdocs_1ul3php,d5de9ba06b69c25b,7.151,18.972,9.0,683,36
askdocs_1ul3ryg,634372f24eae6098,11.515,18.615,13.878,242,13
askdocs_1ul3tm0,30688f8d61eda151,13.765,29.143,16.355,204,7
askdocs_1ul3wob,2b6134f5785b717f,9.29,22.889,7.816,412,18
askdocs_1ul3zac,9628d4ad93f7f088,9.881,14.417,10.894,346,24
askdocs_1ul4364,19907a4a5aab1477,3.698,10.778,8.654,97,9
askdocs_1ul44w1,bc2d8f1b25ef47b4,5.243,15.2,15.19,76,5
askdocs_1ul4ajy,d861b0b9cf29df6c,7.858,16.0,9.804,48,3
askdocs_1ul4aw6,f6bb502cb6e615c4,10.422,21.867,11.012,328,15
askdocs_1ul4e0e,6e28cb5d533fa876,14.295,23.471,19.424,399,17
askdocs_1ul4f60,a0388843a2ea46b9,4.45,12.2,14.844,122,10
askdocs_1ul4gkr,3bcad9e4211c545b,6.176,11.868,15.152,451,38
askdocs_1ul4jef,df1983b31452cdfe,5.803,14.889,7.299,134,9
askdocs_1ul4kqr,f204072a880e1d55,4.227,12.077,13.58,157,13
askdocs_1ul4kxx,599dbd2416c1bb2a,8.413,14.333,9.375,430,30
askdocs_1ul4l5u,a9847e8446100c98,16.772,36.286,13.41,254,7
askdocs_1ul4pjn,a3bfbd3592ee32fe,8.382,19.188,5.502,307,16
askdocs_1ul4rdg,9b6abb39c9863b3d,3.569,8.341,9.942,342,41
askdocs_1ul4tdz,6c97e8ffd25169a5,10.783,21.938,9.296,351,16
askdocs_1ul51s7,091c38dbf6a79efb,9.554,29.0,10.0,29,1
askdocs_1ul52pu,808f1bdc60e7f80d,7.276,19.333,11.932,174,9
askdocs_1ul52ze,07ac8e22a78109f6,8.039,15.0,8.75,75,5
askdocs_1ul544g,9cca75ed812cbbb3,5.94,12.571,8.696,88,7
askdocs_1ul54x4,71221ce65905df58,9.265,15.4,15.51,231,15
askdocs_1ul562g,12f7fd1b5d41db28,8.92,20.778,7.937,187,9
askdocs_1ul58bc,d58b158e196c5a40,6.408,15.462,9.048,201,13
askdocs_1ul59es,84609764e2808d9e,7.314,18.349,8.999,789,43
askdocs_1ul5a1i,514d2d1770b8de41,8.186,16.0,6.329,144,9
askdocs_1ul5at4,e7ed64ef2523ebae,7.72,14.091,3.03,155,11
askdocs_1ul5bn7,96db7f961a4ae45b,8.366,16.5,14.179,132,8
askdocs_1ul5c0m,a8f4c8f7de34667d,5.385,13.25,9.865,212,16
askdocs_1ul5cc0,2d64571a79ee4436,10.844,28.5,6.215,171,6
askdocs_1ul5e5n,50f609e37fa638c4,16.273,43.0,4.598,86,2
askdocs_1ul5enz,4360a60362142d94,8.48,16.526,9.639,314,19
askdocs_1ul5f9l,9e33bd86b628197a,5.527,16.6,8.333,166,10
askdocs_1ul5fey,62c0784381b1f955,9.268,23.444,8.491,211,9
askdocs_1ul5gtx,fa12007d62612472,4.376,10.0,8.889,130,13
askdocs_1ul5i26,ce132e328dc5e14a,7.908,13.833,10.385,249,18
askdocs_1ul5igf,f39eb63d35517dd4,5.029,16.5,7.619,99,6
askdocs_1ul5j5v,2bf86f6276158591,5.595,10.571,10.526,74,7
askdocs_1ul5nwd,335b4dda16400cce,6.316,11.75,4.167,47,4
askdocs_1ul5olz,160bb7126ca4dab4,12.926,29.0,9.36,203,7
askdocs_1ul5ppp,77de761d2cdd86c6,4.174,12.056,12.785,217,18
askdocs_1ul5q6x,ea48e655eb2eaef9,5.611,11.9,12.698,119,10
askdocs_1ul5qrm,91ff7553a706024b,6.44,16.25,6.803,585,36
askdocs_1ul5rbu,2785aac20f027a9c,7.299,15.615,6.667,203,13
askdocs_1ul5tig,114c3b8aa7309141,3.361,9.222,9.783,83,9
askdocs_1ul5x3u,322e93a12c1b0b1d,2.408,5.0,16.0,25,5
askdocs_1ul5yjx,1c2ac3ed8922d760,2.998,9.0,16.667,36,4
askdocs_1ul5zng,47b63226375f1719,6.072,17.286,4.0,121,7
askdocs_1ul60gw,9142a2948230a53f,7.081,17.5,8.571,35,2
askdocs_1ul60h1,0c8b09339af69e06,7.878,16.333,5.882,49,3
askdocs_1ul62pq,10f1d592478a41c6,6.382,17.375,5.755,139,8
askdocs_1ul63tk,8268f16753237cc0,14.627,43.0,2.174,43,1
askdocs_1ul65gc,5e3ae9b62a4c649e,7.411,18.5,8.108,74,4
askdocs_1ul661l,d323e29b8183a7ee,6.766,16.8,4.0,168,10
askdocs_1ul67la,9ade4f50a2620ea3,6.723,13.833,19.767,83,6
askdocs_1ul691a,3aa4bfc5f526cd4e,11.067,24.321,8.626,681,28
askdocs_1ul69r1,73fac8258f87c9e7,11.702,20.929,16.452,293,14
askdocs_1ul6a9p,881dadcb0b54955f,9.017,20.263,9.296,385,19
askdocs_1ul6bbp,417d4333f6a55389,6.919,15.833,15.228,190,12
askdocs_1ul6dae,df18ceeb8c81cc04,4.525,10.25,14.634,41,4
askdocs_1ul6dwj,e565f334b906b5b0,6.963,17.077,4.933,222,13
askdocs_1ul6j9c,3d2a60f0bff80084,35.03,89.0,18.889,89,1
askdocs_1ul6mum,2802d6a3a1ba8754,5.681,15.5,14.062,62,4
askdocs_1ul6ub8,6a0508c27720760b,8.516,18.4,13.043,92,5
askdocs_1ul6vbw,f6c07c9cbcd7ac35,4.616,13.467,4.926,202,15
askdocs_1ul6vch,3845a64c159afb55,11.252,27.7,8.824,554,20
askdocs_1ul6wtv,8abf4d0ee55f24c1,7.716,7.412,18.657,126,17
askdocs_1ul6zg6,8fdda520efa92658,9.88,17.455,12.671,576,33
askdocs_1ul720w,dd647f8a7f412f32,5.646,16.0,6.25,48,3
askdocs_1ul74mc,7df182164db21c58,8.583,19.267,5.479,289,15
askdocs_1ul766c,fd965298b2c0d792,4.582,8.667,23.077,26,3
askdocs_1ul77ac,18989e3940e0a60a,6.591,17.583,7.907,211,12
askdocs_1ul77v2,5b3d0ac0166ce19c,6.854,15.478,10.803,356,23
askdocs_1ul79dy,0eb76a6f3c216530,18.077,47.333,9.859,142,3
askdocs_1ul7a2j,4c2a76a42c4466bf,5.378,13.167,11.875,158,12
askdocs_1ul7c7d,f1e2e227c9d7a943,7.025,14.667,12.5,88,6
askdocs_1ul7dn7,2c8f5b51d0ee8083,7.978,17.621,8.932,511,29
askdocs_1ul7grc,9bdbd30dfeae04e0,6.331,16.062,10.861,257,16
askdocs_1ul7ifk,ebe135374c9bb92f,9.462,18.917,8.403,227,12
askdocs_1ul7kbv,2900323797038de7,6.469,15.882,5.018,270,17
askdocs_1ul8099,924212ab1986d73d,4.178,9.429,12.121,66,7
askdocs_1ul82yb,cc5a89e30bbad147,5.522,14.778,10.949,133,9
askdocs_1ul843b,813f091635a6ae06,9.307,16.231,13.615,211,13
askdocs_1ul857h,16d3d539d7b620b0,4.157,13.143,8.511,92,7
askdocs_1ul86n5,923b9be362ac8ce5,4.966,13.462,7.386,175,13
askdocs_1ul88pu,a11fc4f55093745d,4.309,9.0,18.421,36,4
askdocs_1ul89co,e7305edef4953c93,6.502,16.9,5.882,169,10
askdocs_1ul8a9z,708161817128bb71,6.245,7.0,18.182,21,3
askdocs_1ul8aio,d66d9b97f9da72f8,5.513,11.7,11.475,234,20
askdocs_1ul8ar7,260547a07e68aa0b,4.554,12.875,13.889,103,8
askdocs_1ul8czx,e6b3c5ed327f9ee8,8.189,16.615,10.03,648,39
askdocs_1ul8eee,62dcc15f1dbc4ae3,9.652,22.2,9.009,111,5
askdocs_1ul8eyx,7a104f88626a0f7e,9.448,16.88,10.959,422,25
askdocs_1ul8g8f,d125e1219d9fd880,11.874,21.625,16.94,173,8
askdocs_1ul8gby,8e404d2c4f4c307e,2.904,6.833,9.091,41,6
askdocs_1ul8igc,b804f5b04d9a9d71,6.396,14.1,18.31,141,10
askdocs_1ul8o0s,5e1892f442b299b6,4.998,10.333,19.048,62,6
askdocs_1ul8p6x,35824ac7d93f18b8,8.396,7.25,10.345,29,4
askdocs_1ul8pc3,7d65f3c66645f453,10.341,21.8,4.587,109,5
askdocs_1ul8q4w,fc556175b84cdcaa,7.605,15.889,8.276,143,9
askdocs_1ul8q7v,d19dc5c1535e7971,18.186,41.429,15.878,290,7
askdocs_1ul8rxu,48318eab1829a728,8.599,17.143,6.557,120,7
askdocs_1ul8wfl,e20c213fe79c6bf8,7.052,17.6,14.388,264,15
askdocs_1ul8zp7,dfe94438a161faec,6.679,18.2,9.474,91,5
askdocs_1ul90be,420260d3ef45bc77,8.567,17.231,15.179,224,13
askdocs_1ul914i,003a43c9d98b5dac,9.737,11.227,14.751,494,44
askdocs_1ul93rz,9394d3f0d6bb03b7,8.074,21.0,6.69,273,13
askdocs_1ul972q,33e1e798eb7a5efa,8.426,14.567,11.086,437,30
askdocs_1ul98hg,74cc8a27899d8816,5.601,13.7,13.571,137,10
askdocs_1ul98qk,298c02f64bd928ea,9.081,22.0,18.182,22,1
askdocs_1ul99ti,68ee91ca4da240e7,7.547,19.5,14.05,117,6
askdocs_1ul9egx,417827c633fa9963,9.163,20.55,8.747,411,20
askdocs_1ul9em8,90eef642560594bf,8.208,11.258,17.105,349,31
askdocs_1ul9er6,406fd909861bf5b0,4.795,10.667,12.5,64,6
askdocs_1ul9hu2,3f04d342a9a82470,5.051,13.25,12.389,106,8
askdocs_1ul9ias,1b85d4988cd824c8,7.791,14.714,12.981,206,14
askdocs_1ul9mx7,22a164e3735cff4c,0.594,9.0,10.909,54,6
askdocs_1ul9ni5,48e766eee1b55b2c,7.491,18.0,10.556,180,10
askdocs_1ul9qfl,964f7090a2ac4cac,7.425,19.4,15.464,97,5
askdocs_1ul9qo3,8ea6394d98d56ae0,9.717,21.5,12.946,516,24
askdocs_1ul9vj8,9e6438faa888e62d,10.463,25.625,6.635,205,8
askdocs_1ul9xps,79e066df6656af0d,5.756,10.966,8.96,318,29
askdocs_1ula25u,8353beff0105068e,10.691,22.8,16.102,114,5
askdocs_1ula3jf,ebe9246b53bb53e9,10.625,26.8,6.618,134,5
askdocs_1ula9ly,27f3cc5f457d5387,12.448,29.5,7.821,177,6
askdocs_1ulaclj,767eaed5076c29c6,5.214,11.2,12.281,56,5
askdocs_1ulaghc,9de6985814a8c79a,4.316,12.09,9.312,943,78
askdocs_1ulah8i,6a8dbedf650499d1,8.362,16.385,8.796,213,13
askdocs_1ulaldl,e94ff62e9bf64d90,6.133,10.6,13.208,53,5
askdocs_1ulam5w,3dc51814855a0dac,12.374,29.75,8.403,119,4
askdocs_1ularbc,c032f78a76816d20,8.162,17.0,7.407,51,3
askdocs_1ulau8w,4e822725f09cfdee,5.944,8.667,11.538,26,3
askdocs_1ulauea,ba656bb414dc56c9,6.432,12.0,9.091,132,11
